version_id,product_id,warranty_period
14852,7432,12
14853,7433,12
14854,7434,12
14855,7435,12
14856,7436,12
14857,7437,12
14858,7438,12
14859,7439,12
14860,7440,12
14861,7441,1
14862,7442,1
14863,7443,1
14864,7444,1
14865,7445,1
14866,7446,1
14867,7447,1
14868,7448,1
14869,7449,1
14870,7450,1
14871,7451,1
14872,7452,1
14873,7453,1
14874,7441,12
14875,7442,12
14876,7443,12
14877,7444,12
14878,7445,12
14879,7446,12
14880,7447,12
14881,7448,12
14882,7449,12
14883,7450,12
14884,7451,12
14885,7452,12
14886,7453,12
14887,7454,1
14888,7455,1
14889,7454,12
14890,7455,12
14891,7456,1
14892,7457,1
14893,7458,1
14894,7459,1
14895,7460,1
14896,7461,1
14897,7462,1
14898,7463,1
14899,7464,1
14900,7465,1
14901,7466,1
14902,7467,1
14903,7468,1
14904,7469,1
14905,7470,1
14906,7471,1
14907,7472,1
14908,7473,1
14909,7474,1
14910,7475,1
14911,7476,1
14912,7477,1
14913,7478,1
14914,7479,1
14915,7480,1
14916,7481,1
14917,7482,1
14918,7483,1
14919,7484,1
14920,7485,1
14921,7486,1
14922,7487,1
14923,7488,1
14924,7489,1
14925,7490,1
14926,7491,1
14927,7492,1
14928,7493,1
14929,7494,1
14930,7495,1
14931,7496,1
14932,7497,1
14933,7498,1
14934,7499,1
14935,7500,1
14936,7501,1
14937,7502,1
14938,7503,1
14939,7504,1
14940,7505,1
14941,7506,1
14942,7507,1
14943,7508,1
14944,7509,1
14945,7510,1
14946,7511,1
14947,7512,1
14948,7513,1
14949,7514,1
14950,7515,1
14951,7516,1
14952,7517,1
14953,7518,1
14954,7519,1
14955,7520,1
14956,7521,1
14957,7522,1
14958,7523,1
14959,7524,1
14960,7525,1
14961,7526,1
14962,7527,1
14963,7528,1
14964,7529,1
14965,7530,1
14966,7531,1
14967,7532,1
14968,7533,1
14969,7534,1
14970,7535,1
14971,7536,1
14972,7537,1
14973,7538,1
14974,7539,1
14975,7540,1
14976,7541,1
14977,7542,1
14978,7543,1
14979,7544,1
14980,7545,1
14981,7546,1
14982,7547,1
14983,7548,1
14984,7549,1
14985,7550,1
14986,7551,1
14987,7552,1
14988,7553,1
14989,7554,1
14990,7555,1
14991,7556,1
14992,7557,1
14993,7558,1
14994,7559,1
14995,7560,1
14996,7561,1
14997,7562,1
14998,7563,1
14999,7564,1
15000,7565,1
15001,7566,1
15002,7567,1
15003,7568,1
15004,7569,1
15005,7570,1
15006,7571,1
15007,7572,1
15008,7573,1
15009,7574,1
15010,7575,1
15011,7576,1
15012,7577,1
15013,7578,1
15014,7579,1
15015,7580,1
15016,7581,1
15017,7582,1
15018,7583,1
15019,7584,1
15020,7585,1
15021,7586,1
15022,7587,1
15023,7588,1
15024,7589,1
15025,7590,1
15026,7591,1
15027,7592,1
15028,7593,1
15029,7594,1
15030,7595,1
15031,7596,1
15032,7597,1
15033,7598,1
15034,7599,1
15035,7600,1
15036,7601,1
15037,7602,1
15038,7603,1
15039,7604,1
15040,7605,1
15041,7606,1
15042,7607,1
15043,7608,1
15044,7609,1
15045,7610,1
15046,7611,1
15047,7612,1
15048,7613,1
15049,7614,1
15050,7615,1
15051,7616,1
15052,7617,1
15053,7618,1
15054,7619,1
15055,7620,1
15056,7621,1
15057,7622,1
15058,7623,1
15059,7624,1
15060,7625,1
15061,7626,1
15062,7627,1
15063,7628,1
15064,7629,1
15065,7630,1
15066,7631,1
15067,7632,1
15068,7633,1
15069,7634,1
15070,7635,1
15071,7636,1
15072,7637,1
15073,7638,1
15074,7639,1
15075,7640,1
15076,7641,1
15077,7642,1
15078,7643,1
15079,7644,1
15080,7645,1
15081,7646,1
15082,7647,1
15083,7648,1
15084,7649,1
15085,7650,1
15086,7651,1
15087,7652,1
15088,7653,1
15089,7654,1
15090,7655,1
15091,7656,1
15092,7657,1
15093,7658,1
15094,7659,1
15095,7660,1
15096,7661,1
15097,7662,1
15098,7663,1
15099,7664,1
15100,7665,1
15101,7666,1
15102,7667,1
15103,7668,1
15104,7669,1
15105,7670,1
15106,7671,1
15107,7672,1
15108,7673,1
15109,7674,1
15110,7675,1
15111,7676,1
15112,7677,1
15113,7678,1
15114,7679,1
15115,7680,1
15116,7681,1
15117,7682,1
15118,7683,1
15119,7684,1
15120,7685,1
15121,7686,1
15122,7687,1
15123,7688,1
15124,7689,1
15125,7690,1
15126,7691,1
15127,7692,1
15128,7693,1
15129,7694,1
15130,7695,1
15131,7696,1
15132,7697,1
15133,7698,1
15134,7699,1
15135,7700,1
15136,7701,1
15137,7702,1
15138,7703,1
15139,7704,1
15140,7705,1
15141,7706,1
15142,7707,1
15143,7708,1
15144,7709,1
15145,7710,1
15146,7711,1
15147,7712,1
15148,7713,1
15149,7714,1
15150,7715,1
15151,7716,1
15152,7717,1
15153,7718,1
15154,7719,1
15155,7720,1
15156,7721,1
15157,7722,1
15158,7723,1
15159,7724,1
15160,7725,1
15161,7726,1
15162,7727,1
15163,7728,1
15164,7729,1
15165,7730,1
15166,7731,1
15167,7732,1
15168,7733,1
15169,7734,1
15170,7735,1
15171,7736,1
15172,7737,1
15173,7738,1
15174,7739,1
15175,7740,1
15176,7741,1
15177,7742,1
15178,7743,1
15179,7744,1
15180,7745,1
15181,7746,1
15182,7747,1
15183,7748,1
15184,7749,1
15185,7750,1
15186,7751,1
15187,7752,1
15188,7753,1
15189,7754,1
15190,7755,1
15191,7756,1
15192,7757,1
15193,7758,1
15194,7759,1
15195,7760,1
15196,7761,1
15197,7762,1
15198,7763,1
15199,7764,1
15200,7765,1
15201,7766,1
15202,7767,1
15203,7768,1
15204,7769,1
15205,7770,1
15206,7771,1
15207,7772,1
15208,7773,1
15209,7774,1
15210,7775,1
15211,7776,1
15212,7777,1
15213,7778,1
15214,7779,1
15215,7780,1
15216,7781,1
15217,7782,1
15218,7783,1
15219,7784,1
15220,7785,1
15221,7786,1
15222,7787,1
15223,7788,1
15224,7789,1
15225,7790,1
15226,7791,1
15227,7792,1
15228,7793,1
15229,7794,1
15230,7795,1
15231,7796,1
15232,7797,1
15233,7798,1
15234,7799,1
15235,7800,1
15236,7801,1
15237,7802,1
15238,7803,1
15239,7804,1
15240,7805,1
15241,7806,1
15242,7807,1
15243,7808,1
15244,7809,1
15245,7810,1
15246,7811,1
15247,7812,1
15248,7813,1
15249,7814,1
15250,7815,1
15251,7816,1
15252,7817,1
15253,7818,1
15254,7819,1
15255,7820,1
15256,7821,1
15257,7822,1
15258,7823,1
15259,7824,1
15260,7825,1
15261,7826,1
15262,7827,1
15263,7828,1
15264,7829,1
15265,7830,1
15266,7831,1
15267,7832,1
15268,7833,1
15269,7834,1
15270,7835,1
15271,7836,1
15272,7837,1
15273,7838,1
15274,7839,1
15275,7840,1
15276,7841,1
15277,7842,1
15278,7843,1
15279,7844,1
15280,7845,1
15281,7846,1
15282,7847,1
15283,7848,1
15284,7849,1
15285,7850,1
15286,7851,1
15287,7852,1
15288,7853,1
15289,7854,1
15290,7855,1
15291,7856,1
15292,7857,1
15293,7858,1
15294,7859,1
15295,7860,1
15296,7861,1
15297,7862,1
15298,7863,1
15299,7864,1
15300,7865,1
15301,7866,1
15302,7867,1
15303,7868,1
15304,7869,1
15305,7870,1
15306,7871,1
15307,7872,1
15308,7873,1
15309,7874,1
15310,7875,1
15311,7876,1
15312,7877,1
15313,7878,1
15314,7879,1
15315,7880,1
15316,7881,1
15317,7882,1
15318,7883,1
15319,7884,1
15320,7885,1
15321,7886,1
15322,7887,1
15323,7888,1
15324,7889,1
15325,7890,1
15326,7891,1
15327,7892,1
15328,7893,1
15329,7894,1
15330,7895,1
15331,7896,1
15332,7897,1
15333,7898,1
15334,7899,1
15335,7900,1
15336,7901,1
15337,7902,1
15338,7903,1
15339,7904,1
15340,7905,1
15341,7906,1
15342,7907,1
15343,7908,1
15344,7909,1
15345,7910,1
15346,7911,1
15347,7912,1
15348,7913,1
15349,7914,1
15350,7915,1
15351,7916,1
15352,7917,1
15353,7918,1
15354,7919,1
15355,7920,1
15356,7921,1
15357,7922,1
15358,7923,1
15359,7924,1
15360,7925,1
15361,7926,1
15362,7927,1
15363,7928,1
15364,7929,1
15365,7930,1
15366,7931,1
15367,7932,1
15368,7933,1
15369,7934,1
15370,7935,1
15371,7936,1
15372,7937,1
15373,7938,1
15374,7939,1
15375,7940,1
15376,7941,1
15377,7942,1
15378,7943,1
15379,7944,1
15380,7945,1
15381,7946,1
15382,7947,1
15383,7948,1
15384,7949,1
15385,7950,1
15386,7951,1
15387,7952,1
15388,7953,1
15389,7954,1
15390,7955,1
15391,7956,1
15392,7957,1
15393,7958,1
15394,7959,1
15395,7960,1
15396,7961,1
15397,7962,1
15398,7963,1
15399,7964,1
15400,7965,1
15401,7966,1
15402,7967,1
15403,7968,1
15404,7969,1
15405,7970,1
15406,7971,1
15407,7972,1
15408,7973,1
15409,7974,1
15410,7975,1
15411,7976,1
15412,7977,1
15413,7978,1
15414,7979,1
15415,7980,1
15416,7981,1
15417,7982,1
15418,7983,1
15419,7984,1
15420,7985,1
15421,7986,1
15422,7987,1
15423,7988,1
15424,7989,1
15425,7990,1
15426,7991,1
15427,7992,1
15428,7993,1
15429,7994,1
15430,7995,1
15431,7996,1
15432,7997,1
15433,7998,1
15434,7999,1
15435,8000,1
15436,8001,1
15437,8002,1
15438,8003,1
15439,8004,1
15440,8005,1
15441,8006,1
15442,8007,1
15443,8008,1
15444,8009,1
15445,8010,1
15446,8011,1
15447,8012,1
15448,8013,1
15449,8014,1
15450,8015,1
15451,8016,1
15452,8017,1
15453,8018,1
15454,8019,1
15455,8020,1
15456,8021,1
15457,8022,1
15458,8023,1
15459,8024,1
15460,8025,1
15461,8026,1
15462,8027,1
15463,8028,1
15464,8029,1
15465,8030,1
15466,8031,1
15467,8032,1
15468,8033,1
15469,8034,1
15470,8035,1
15471,8036,1
15472,8037,1
15473,8038,1
15474,8039,1
15475,8040,1
15476,8041,1
15477,8042,1
15478,8043,1
15479,8044,1
15480,8045,1
15481,8046,1
15482,8047,1
15483,8048,1
15484,8049,1
15485,8050,1
15486,8051,1
15487,8052,1
15488,8053,1
15489,8054,1
15490,8055,1
15491,8056,1
15492,8057,1
15493,8058,1
15494,8059,1
15495,8060,1
15496,8061,1
15497,8062,1
15498,8063,1
15499,8064,1
15500,8065,1
15501,8066,1
15502,8067,1
15503,8068,1
15504,8069,1
15505,8070,1
15506,8071,1
15507,8072,1
15508,8073,1
15509,8074,1
15510,8075,1
15511,8076,1
15512,8077,1
15513,8078,1
15514,8079,1
15515,8080,1
15516,8081,1
15517,8082,1
15518,8083,1
15519,8084,1
15520,8085,1
15521,8086,1
15522,8087,1
15523,8088,1
15524,8089,1
15525,8090,1
15526,8091,1
15527,8092,1
15528,8093,1
15529,8094,1
15530,8095,1
15531,8096,1
15532,8097,1
15533,8098,1
15534,8099,1
15535,8100,1
15536,8101,1
15537,8102,1
15538,8103,1
15539,8104,1
15540,8105,1
15541,8106,1
15542,8107,1
15543,8108,1
15544,8109,1
15545,8110,1
15546,8111,1
15547,8112,1
15548,8113,1
15549,8114,1
15550,8115,1
15551,8116,1
15552,8117,1
15553,8118,1
15554,8119,1
15555,8120,1
15556,8121,1
15557,8122,1
15558,8123,1
15559,8124,1
15560,8125,1
15561,8126,1
15562,8127,1
15563,8128,1
15564,8129,1
15565,8130,1
15566,8131,1
15567,8132,1
15568,8133,1
15569,8134,1
15570,8135,1
15571,8136,1
15572,8137,1
15573,8138,1
15574,8139,1
15575,8140,1
15576,8141,1
15577,8142,1
15578,8143,1
15579,8144,1
15580,8145,1
15581,8146,1
15582,8147,1
15583,8148,1
15584,8149,1
15585,8150,1
15586,8151,1
15587,8152,1
15588,8153,1
15589,8154,1
15590,8155,1
15591,8156,1
15592,8157,1
15593,8158,1
15594,8159,1
15595,8160,1
15596,8161,1
15597,8162,1
15598,8163,1
15599,8164,1
15600,8165,1
15601,8166,1
15602,8167,1
15603,8168,1
15604,8169,1
15605,8170,1
15606,8171,1
15607,8172,1
15608,7456,12
15609,7457,12
15610,7458,12
15611,7459,12
15612,7460,12
15613,7461,12
15614,7462,12
15615,7463,12
15616,7464,12
15617,7465,12
15618,7466,12
15619,7467,12
15620,7468,12
15621,7469,12
15622,7470,12
15623,7471,12
15624,7472,12
15625,7473,12
15626,7474,12
15627,7475,12
15628,7476,12
15629,7477,12
15630,7478,12
15631,7479,12
15632,7480,12
15633,7481,12
15634,7482,12
15635,7483,12
15636,7484,12
15637,7485,12
15638,7486,12
15639,7487,12
15640,7488,12
15641,7489,12
15642,7490,12
15643,7491,12
15644,7492,12
15645,7493,12
15646,7494,12
15647,7495,12
15648,7496,12
15649,7497,12
15650,7498,12
15651,7499,12
15652,7500,12
15653,7501,12
15654,7502,12
15655,7503,12
15656,7504,12
15657,7505,12
15658,7506,12
15659,7507,12
15660,7508,12
15661,7509,12
15662,7510,12
15663,7511,12
15664,7512,12
15665,7513,12
15666,7514,12
15667,7515,12
15668,7516,12
15669,7517,12
15670,7518,12
15671,7519,12
15672,7520,12
15673,7521,12
15674,7522,12
15675,7523,12
15676,7524,12
15677,7525,12
15678,7526,12
15679,7527,12
15680,7528,12
15681,7529,12
15682,7530,12
15683,7531,12
15684,7532,12
15685,7533,12
15686,7534,12
15687,7535,12
15688,7536,12
15689,7537,12
15690,7538,12
15691,7539,12
15692,7540,12
15693,7541,12
15694,7542,12
15695,7543,12
15696,7544,12
15697,7545,12
15698,7546,12
15699,7547,12
15700,7548,12
15701,7549,12
15702,7550,12
15703,7551,12
15704,7552,12
15705,7553,12
15706,7554,12
15707,7555,12
15708,7556,12
15709,7557,12
15710,7558,12
15711,7559,12
15712,7560,12
15713,7561,12
15714,7562,12
15715,7563,12
15716,7564,12
15717,7565,12
15718,7566,12
15719,7567,12
15720,7568,12
15721,7569,12
15722,7570,12
15723,7571,12
15724,7572,12
15725,7573,12
15726,7574,12
15727,7575,12
15728,7576,12
15729,7577,12
15730,7578,12
15731,7579,12
15732,7580,12
15733,7581,12
15734,7582,12
15735,7583,12
15736,7584,12
15737,7585,12
15738,7586,12
15739,7587,12
15740,7588,12
15741,7589,12
15742,7590,12
15743,7591,12
15744,7592,12
15745,7593,12
15746,7594,12
15747,7595,12
15748,7596,12
15749,7597,12
15750,7598,12
15751,7599,12
15752,7600,12
15753,7601,12
15754,7602,12
15755,7603,12
15756,7604,12
15757,7605,12
15758,7606,12
15759,7607,12
15760,7608,12
15761,7609,12
15762,7610,12
15763,7611,12
15764,7612,12
15765,7613,12
15766,7614,12
15767,7615,12
15768,7616,12
15769,7617,12
15770,7618,12
15771,7619,12
15772,7620,12
15773,7621,12
15774,7622,12
15775,7623,12
15776,7624,12
15777,7625,12
15778,7626,12
15779,7627,12
15780,7628,12
15781,7629,12
15782,7630,12
15783,7631,12
15784,7632,12
15785,7633,12
15786,7634,12
15787,7635,12
15788,7636,12
15789,7637,12
15790,7638,12
15791,7639,12
15792,7640,12
15793,7641,12
15794,7642,12
15795,7643,12
15796,7644,12
15797,7645,12
15798,7646,12
15799,7647,12
15800,7648,12
15801,7649,12
15802,7650,12
15803,7651,12
15804,7652,12
15805,7653,12
15806,7654,12
15807,7655,12
15808,7656,12
15809,7657,12
15810,7658,12
15811,7659,12
15812,7660,12
15813,7661,12
15814,7662,12
15815,7663,12
15816,7664,12
15817,7665,12
15818,7666,12
15819,7667,12
15820,7668,12
15821,7669,12
15822,7670,12
15823,7671,12
15824,7672,12
15825,7673,12
15826,7674,12
15827,7675,12
15828,7676,12
15829,7677,12
15830,7678,12
15831,7679,12
15832,7680,12
15833,7681,12
15834,7682,12
15835,7683,12
15836,7684,12
15837,7685,12
15838,7686,12
15839,7687,12
15840,7688,12
15841,7689,12
15842,7690,12
15843,7691,12
15844,7692,12
15845,7693,12
15846,7694,12
15847,7695,12
15848,7696,12
15849,7697,12
15850,7698,12
15851,7699,12
15852,7700,12
15853,7701,12
15854,7702,12
15855,7703,12
15856,7704,12
15857,7705,12
15858,7706,12
15859,7707,12
15860,7708,12
15861,7709,12
15862,7710,12
15863,7711,12
15864,7712,12
15865,7713,12
15866,7714,12
15867,7715,12
15868,7716,12
15869,7717,12
15870,7718,12
15871,7719,12
15872,7720,12
15873,7721,12
15874,7722,12
15875,7723,12
15876,7724,12
15877,7725,12
15878,7726,12
15879,7727,12
15880,7728,12
15881,7729,12
15882,7730,12
15883,7731,12
15884,7732,12
15885,7733,12
15886,7734,12
15887,7735,12
15888,7736,12
15889,7737,12
15890,7738,12
15891,7739,12
15892,7740,12
15893,7741,12
15894,7742,12
15895,7743,12
15896,7744,12
15897,7745,12
15898,7746,12
15899,7747,12
15900,7748,12
15901,7749,12
15902,7750,12
15903,7751,12
15904,7752,12
15905,7753,12
15906,7754,12
15907,7755,12
15908,7756,12
15909,7757,12
15910,7758,12
15911,7759,12
15912,7760,12
15913,7761,12
15914,7762,12
15915,7763,12
15916,7764,12
15917,7765,12
15918,7766,12
15919,7767,12
15920,7768,12
15921,7769,12
15922,7770,12
15923,7771,12
15924,7772,12
15925,7773,12
15926,7774,12
15927,7775,12
15928,7776,12
15929,7777,12
15930,7778,12
15931,7779,12
15932,7780,12
15933,7781,12
15934,7782,12
15935,7783,12
15936,7784,12
15937,7785,12
15938,7786,12
15939,7787,12
15940,7788,12
15941,7789,12
15942,7790,12
15943,7791,12
15944,7792,12
15945,7793,12
15946,7794,12
15947,7795,12
15948,7796,12
15949,7797,12
15950,7798,12
15951,7799,12
15952,7800,12
15953,7801,12
15954,7802,12
15955,7803,12
15956,7804,12
15957,7805,12
15958,7806,12
15959,7807,12
15960,7808,12
15961,7809,12
15962,7810,12
15963,7811,12
15964,7812,12
15965,7813,12
15966,7814,12
15967,7815,12
15968,7816,12
15969,7817,12
15970,7818,12
15971,7819,12
15972,7820,12
15973,7821,12
15974,7822,12
15975,7823,12
15976,7824,12
15977,7825,12
15978,7826,12
15979,7827,12
15980,7828,12
15981,7829,12
15982,7830,12
15983,7831,12
15984,7832,12
15985,7833,12
15986,7834,12
15987,7835,12
15988,7836,12
15989,7837,12
15990,7838,12
15991,7839,12
15992,7840,12
15993,7841,12
15994,7842,12
15995,7843,12
15996,7844,12
15997,7845,12
15998,7846,12
15999,7847,12
16000,7848,12
16001,7849,12
16002,7850,12
16003,7851,12
16004,7852,12
16005,7853,12
16006,7854,12
16007,7855,12
16008,7856,12
16009,7857,12
16010,7858,12
16011,7859,12
16012,7860,12
16013,7861,12
16014,7862,12
16015,7863,12
16016,7864,12
16017,7865,12
16018,7866,12
16019,7867,12
16020,7868,12
16021,7869,12
16022,7870,12
16023,7871,12
16024,7872,12
16025,7873,12
16026,7874,12
16027,7875,12
16028,7876,12
16029,7877,12
16030,7878,12
16031,7879,12
16032,7880,12
16033,7881,12
16034,7882,12
16035,7883,12
16036,7884,12
16037,7885,12
16038,7886,12
16039,7887,12
16040,7888,12
16041,7889,12
16042,7890,12
16043,7891,12
16044,7892,12
16045,7893,12
16046,7894,12
16047,7895,12
16048,7896,12
16049,7897,12
16050,7898,12
16051,7899,12
16052,7900,12
16053,7901,12
16054,7902,12
16055,7903,12
16056,7904,12
16057,7905,12
16058,7906,12
16059,7907,12
16060,7908,12
16061,7909,12
16062,7910,12
16063,7911,12
16064,7912,12
16065,7913,12
16066,7914,12
16067,7915,12
16068,7916,12
16069,7917,12
16070,7918,12
16071,7919,12
16072,7920,12
16073,7921,12
16074,7922,12
16075,7923,12
16076,7924,12
16077,7925,12
16078,7926,12
16079,7927,12
16080,7928,12
16081,7929,12
16082,7930,12
16083,7931,12
16084,7932,12
16085,7933,12
16086,7934,12
16087,7935,12
16088,7936,12
16089,7937,12
16090,7938,12
16091,7939,12
16092,7940,12
16093,7941,12
16094,7942,12
16095,7943,12
16096,7944,12
16097,7945,12
16098,7946,12
16099,7947,12
16100,7948,12
16101,7949,12
16102,7950,12
16103,7951,12
16104,7952,12
16105,7953,12
16106,7954,12
16107,7955,12
16108,7956,12
16109,7957,12
16110,7958,12
16111,7959,12
16112,7960,12
16113,7961,12
16114,7962,12
16115,7963,12
16116,7964,12
16117,7965,12
16118,7966,12
16119,7967,12
16120,7968,12
16121,7969,12
16122,7970,12
16123,7971,12
16124,7972,12
16125,7973,12
16126,7974,12
16127,7975,12
16128,7976,12
16129,7977,12
16130,7978,12
16131,7979,12
16132,7980,12
16133,7981,12
16134,7982,12
16135,7983,12
16136,7984,12
16137,7985,12
16138,7986,12
16139,7987,12
16140,7988,12
16141,7989,12
16142,7990,12
16143,7991,12
16144,7992,12
16145,7993,12
16146,7994,12
16147,7995,12
16148,7996,12
16149,7997,12
16150,7998,12
16151,7999,12
16152,8000,12
16153,8001,12
16154,8002,12
16155,8003,12
16156,8004,12
16157,8005,12
16158,8006,12
16159,8007,12
16160,8008,12
16161,8009,12
16162,8010,12
16163,8011,12
16164,8012,12
16165,8013,12
16166,8014,12
16167,8015,12
16168,8016,12
16169,8017,12
16170,8018,12
16171,8019,12
16172,8020,12
16173,8021,12
16174,8022,12
16175,8023,12
16176,8024,12
16177,8025,12
16178,8026,12
16179,8027,12
16180,8028,12
16181,8029,12
16182,8030,12
16183,8031,12
16184,8032,12
16185,8033,12
16186,8034,12
16187,8035,12
16188,8036,12
16189,8037,12
16190,8038,12
16191,8039,12
16192,8040,12
16193,8041,12
16194,8042,12
16195,8043,12
16196,8044,12
16197,8045,12
16198,8046,12
16199,8047,12
16200,8048,12
16201,8049,12
16202,8050,12
16203,8051,12
16204,8052,12
16205,8053,12
16206,8054,12
16207,8055,12
16208,8056,12
16209,8057,12
16210,8058,12
16211,8059,12
16212,8060,12
16213,8061,12
16214,8062,12
16215,8063,12
16216,8064,12
16217,8065,12
16218,8066,12
16219,8067,12
16220,8068,12
16221,8069,12
16222,8070,12
16223,8071,12
16224,8072,12
16225,8073,12
16226,8074,12
16227,8075,12
16228,8076,12
16229,8077,12
16230,8078,12
16231,8079,12
16232,8080,12
16233,8081,12
16234,8082,12
16235,8083,12
16236,8084,12
16237,8085,12
16238,8086,12
16239,8087,12
16240,8088,12
16241,8089,12
16242,8090,12
16243,8091,12
16244,8092,12
16245,8093,12
16246,8094,12
16247,8095,12
16248,8096,12
16249,8097,12
16250,8098,12
16251,8099,12
16252,8100,12
16253,8101,12
16254,8102,12
16255,8103,12
16256,8104,12
16257,8105,12
16258,8106,12
16259,8107,12
16260,8108,12
16261,8109,12
16262,8110,12
16263,8111,12
16264,8112,12
16265,8113,12
16266,8114,12
16267,8115,12
16268,8116,12
16269,8117,12
16270,8118,12
16271,8119,12
16272,8120,12
16273,8121,12
16274,8122,12
16275,8123,12
16276,8124,12
16277,8125,12
16278,8126,12
16279,8127,12
16280,8128,12
16281,8129,12
16282,8130,12
16283,8131,12
16284,8132,12
16285,8133,12
16286,8134,12
16287,8135,12
16288,8136,12
16289,8137,12
16290,8138,12
16291,8139,12
16292,8140,12
16293,8141,12
16294,8142,12
16295,8143,12
16296,8144,12
16297,8145,12
16298,8146,12
16299,8147,12
16300,8148,12
16301,8149,12
16302,8150,12
16303,8151,12
16304,8152,12
16305,8153,12
16306,8154,12
16307,8155,12
16308,8156,12
16309,8157,12
16310,8158,12
16311,8159,12
16312,8160,12
16313,8161,12
16314,8162,12
16315,8163,12
16316,8164,12
16317,8165,12
16318,8166,12
16319,8167,12
16320,8168,12
16321,8169,12
16322,8170,12
16323,8171,12
16324,8172,12
16325,8173,1
16326,8174,1
16327,8175,1
16328,8176,1
16329,8177,1
16330,8178,1
16331,8179,1
16332,8180,1
16333,8181,1
16334,8182,1
16335,8183,1
16336,8184,1
16337,8185,1
16338,8186,1
16339,8187,1
16340,8188,1
16341,8189,1
16342,8190,1
16343,8191,1
16344,8192,1
16345,8193,1
16346,8194,1
16347,8195,1
16348,8196,1
16349,8197,1
16350,8173,12
16351,8174,12
16352,8175,12
16353,8176,12
16354,8177,12
16355,8178,12
16356,8179,12
16357,8180,12
16358,8181,12
16359,8182,12
16360,8183,12
16361,8184,12
16362,8185,12
16363,8186,12
16364,8187,12
16365,8188,12
16366,8189,12
16367,8190,12
16368,8191,12
16369,8192,12
16370,8193,12
16371,8194,12
16372,8195,12
16373,8196,12
16374,8197,12
16375,8198,1
16376,8199,1
16377,8200,1
16378,8201,1
16379,8202,1
16380,8203,1
16381,8204,1
16382,8205,1
16383,8206,1
16384,8198,12
16385,8199,12
16386,8200,12
16387,8201,12
16388,8202,12
16389,8203,12
16390,8204,12
16391,8205,12
16392,8206,12
16393,8207,1
16394,8208,1
16395,8209,1
16396,8210,1
16397,8211,1
16398,8212,1
16399,8213,1
16400,8214,1
16401,8215,1
16402,8216,1
16403,8217,1
16404,8218,1
16405,8219,1
16406,8220,1
16407,8221,1
16408,8222,1
16409,8223,1
16410,8224,1
16411,8225,1
16412,8226,1
16413,8227,1
16414,8228,1
16415,8229,1
16416,8230,1
16417,8231,1
16418,8232,1
16419,8233,1
16420,8234,1
16421,8235,1
16422,8236,1
16423,8237,1
16424,8238,1
16425,8239,1
16426,8240,1
16427,8241,1
16428,8242,1
16429,8243,1
16430,8244,1
16431,8245,1
16432,8246,1
16433,8247,1
16434,8248,1
16435,8249,1
16436,8250,1
16437,8251,1
16438,8252,1
16439,8253,1
16440,8254,1
16441,8255,1
16442,8256,1
16443,8257,1
16444,8258,1
16445,8259,1
16446,8260,1
16447,8261,1
16448,8262,1
16449,8263,1
16450,8264,1
16451,8265,1
16452,8266,1
16453,8267,1
16454,8268,1
16455,8269,1
16456,8270,1
16457,8271,1
16458,8272,1
16459,8273,1
16460,8274,1
16461,8275,1
16462,8276,1
16463,8277,1
16464,8278,1
16465,8279,1
16466,8280,1
16467,8281,1
16468,8282,1
16469,8283,1
16470,8284,1
16471,8285,1
16472,8286,1
16473,8287,1
16474,8288,1
16475,8289,1
16476,8290,1
16477,8291,1
16478,8292,1
16479,8293,1
16480,8294,1
16481,8295,1
16482,8296,1
16483,8297,1
16484,8207,12
16485,8208,12
16486,8209,12
16487,8210,12
16488,8211,12
16489,8212,12
16490,8213,12
16491,8214,12
16492,8215,12
16493,8216,12
16494,8217,12
16495,8218,12
16496,8219,12
16497,8220,12
16498,8221,12
16499,8222,12
16500,8223,12
16501,8224,12
16502,8225,12
16503,8226,12
16504,8227,12
16505,8228,12
16506,8229,12
16507,8230,12
16508,8231,12
16509,8232,12
16510,8233,12
16511,8234,12
16512,8235,12
16513,8236,12
16514,8237,12
16515,8238,12
16516,8239,12
16517,8240,12
16518,8241,12
16519,8242,12
16520,8243,12
16521,8244,12
16522,8245,12
16523,8246,12
16524,8247,12
16525,8248,12
16526,8249,12
16527,8250,12
16528,8251,12
16529,8252,12
16530,8253,12
16531,8254,12
16532,8255,12
16533,8256,12
16534,8257,12
16535,8258,12
16536,8259,12
16537,8260,12
16538,8261,12
16539,8262,12
16540,8263,12
16541,8264,12
16542,8265,12
16543,8266,12
16544,8267,12
16545,8268,12
16546,8269,12
16547,8270,12
16548,8271,12
16549,8272,12
16550,8273,12
16551,8274,12
16552,8275,12
16553,8276,12
16554,8277,12
16555,8278,12
16556,8279,12
16557,8280,12
16558,8281,12
16559,8282,12
16560,8283,12
16561,8284,12
16562,8285,12
16563,8286,12
16564,8287,12
16565,8288,12
16566,8289,12
16567,8290,12
16568,8291,12
16569,8292,12
16570,8293,12
16571,8294,12
16572,8295,12
16573,8296,12
16574,8297,12
16575,8298,1
16576,8299,1
16577,8300,1
16578,8301,1
16579,8298,12
16580,8299,12
16581,8300,12
16582,8301,12
16583,8302,1
16584,8303,1
16585,8304,1
16586,8305,1
16587,8306,1
16588,8307,1
16589,8308,1
16590,8309,1
16591,8310,1
16592,8311,1
16593,8312,1
16594,8313,1
16595,8314,1
16596,8315,1
16597,8316,1
16598,8317,1
16599,8302,12
